year,canton,diseasesGroup,diseases,species,count
2005,ZH,Epidemics to be fought,Salmonellosis,Lizard,5
2005,ZH,Epidemics to be supervised,Listeriosis,Sheep,1
2005,UR,Epidemics to be supervised,Q fever,Cattle,1
2005,VD,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2005,VS,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2005,GR,Epidemics to be fought,Paratuberculosis,Goat,1
2005,FR,Epidemics to be supervised,Listeriosis,Goat,1
2005,SG,Epidemics to be fought,Salmonellosis,Cattle,2
2005,SO,Epidemics to be fought,Salmonellosis,Dog,1
2005,AR,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2005,GR,Epidemics to be fought,Paratuberculosis,Sheep,1
2005,GL,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2005,SZ,Epidemics to be fought,Salmonellosis,Cattle,1
2005,VD,Epidemics to be supervised,Campylobacteriosis,Dog,1
2005,LU,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2005,ZH,Epidemics to be supervised,Echinococcosis/hydatidosis,Fox,1
2005,ZH,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2005,AG,Epidemics to be supervised,Proliferative kidney disease,Fish,1
2005,AG,Epidemics to be supervised,Listeriosis,Sheep,1
2005,FR,Epidemics to be fought,Enzootic pneumonia of swine,Pig,2
2005,FR,Epidemics to be fought,Salmonellosis,Cattle,1
2005,GR,Epidemics to be supervised,Enzootic abortion of ewes,Goat,18
2005,ZH,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2005,BL,Epidemics to be fought,Salmonellosis,Cattle,1
2005,LU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,4
2005,GL,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2005,SG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,5
2005,UR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2005,SH,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2005,BL,Epidemics to be fought,Salmonellosis,Dog,1
2005,TI,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,4
2005,LU,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
2005,AI,Epidemics to be fought,Sheep mange,Sheep,1
2005,VS,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2005,AR,Epidemics to be supervised,Neosporosis,Cattle,3
2005,ZH,Epidemics to be eradicated,Enzootic bovine leukosis,Cattle,1
2005,VS,Epidemics to be supervised,Listeriosis,Cattle,1
2005,SG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,49
2005,VD,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2005,AI,Epidemics to be eradicated,Infectious bovine rhinotracheitis,Cattle,1
2005,AI,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2005,BE,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,16
2005,SZ,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2005,ZH,Epidemics to be fought,Leptospirosis,Pig,1
2005,AG,Epidemics to be eradicated,Scrapie,Sheep,1
2005,JU,Epidemics to be supervised,Q fever,Sheep,2
2005,GR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,18
2005,ZH,Epidemics to be fought,Salmonellosis,Snake,3
2005,GR,Epidemics to be fought,Sheep mange,Sheep,1
2005,SG,Epidemics to be fought,Swine actinobacillosis,Pig,1
2005,AG,Epidemics to be fought,American foulbrood of honey bees,Bees,7
2005,TI,Epidemics to be fought,Avian chlamydiosis,Other wild bird,1
2005,ZH,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
2005,ZH,Epidemics to be fought,Salmonellosis,Horse,1
2005,GE,Epidemics to be fought,Salmonellosis,Chicken,1
2005,SG,Epidemics to be fought,Paratuberculosis,Cattle,3
2005,AI,Epidemics to be supervised,Q fever,Cattle,1
2005,ZH,Epidemics to be fought,Salmonellosis,Cattle,1
2005,BE,Epidemics to be fought,Sheep mange,Sheep,1
2005,SG,Epidemics to be supervised,Neosporosis,Cattle,3
2005,GL,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2005,GR,Epidemics to be supervised,Blackleg,Cattle,1
2005,ZG,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2005,BE,Epidemics to be supervised,Listeriosis,Goat,1
2005,BE,Epidemics to be fought,Salmonellosis,Cattle,2
2005,AG,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2005,JU,Epidemics to be fought,American foulbrood of honey bees,Bees,4
2005,AR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,13
2005,AG,Epidemics to be fought,Salmonellosis,Cattle,2
2005,NE,Epidemics to be supervised,Listeriosis,Sheep,1
2005,FR,Epidemics to be supervised,Varrosis of honey bees,Bees,1
2005,JU,Epidemics to be supervised,Blackleg,Cattle,1
2005,BE,Epidemics to be fought,Salmonellosis,Sheep,1
2005,ZH,Epidemics to be supervised,Neosporosis,Cattle,2
2005,FL,Epidemics to be fought,Paratuberculosis,Cattle,1
2005,VS,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,10
2006,LU,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,2
2006,SG,Epidemics to be supervised,Q fever,Goat,1
2006,SG,Epidemics to be supervised,Listeriosis,Sheep,1
2006,OW,Epidemics to be supervised,Q fever,Cattle,3
2006,LU,Epidemics to be supervised,Malignant catarrhal fever,Cattle,6
2006,FR,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2006,NW,Epidemics to be supervised,Q fever,Cattle,1
2006,BE,Epidemics to be supervised,Cryptosporidiosis,Cattle,5
2006,SH,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,AG,Epidemics to be fought,Avian chlamydiosis,Other wild bird,1
2006,JU,Epidemics to be supervised,Q fever,Cattle,4
2006,LU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,18
2006,BE,Epidemics to be supervised,Trichinellosis,Wolf,1
2006,SG,Epidemics to be fought,Salmonellosis,Cattle,2
2006,AI,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,12
2006,GR,Epidemics to be fought,Warble infestation,Cattle,1
2006,AG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2006,GE,Epidemics to be fought,European foulbrood of honey bees,Bees,2
2006,LU,Epidemics to be fought,Sheep mange,Sheep,1
2006,BE,Epidemics to be fought,Salmonellosis,Cattle,1
2006,LU,Epidemics to be supervised,Maedi-visna,Sheep,1
2006,ZH,Epidemics to be supervised,Cryptosporidiosis,Cattle,8
2006,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,2
2006,ZH,Epidemics to be supervised,Cryptosporidiosis,Lizard,2
2006,GR,Epidemics to be supervised,Q fever,Goat,15
2006,GL,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,BE,Epidemics to be fought,Enzootic pneumonia of swine,Pig,6
2006,ZH,Epidemics to be fought,European foulbrood of honey bees,Bees,8
2006,TI,Epidemics to be fought,Warble infestation,Cattle,1
2006,TI,Epidemics to be supervised,Q fever,Goat,1
2006,AG,Epidemics to be fought,Salmonellosis,Snake,2
2006,SG,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2006,UR,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2006,GE,Epidemics to be fought,Avian chlamydiosis,Parrot,1
2006,VD,Epidemics to be supervised,Cryptosporidiosis,Cattle,14
2006,ZH,Epidemics to be supervised,Yersiniosis,Monkey,1
2006,NE,Epidemics to be fought,Salmonellosis,Snake,1
2006,LU,Epidemics to be supervised,Cryptosporidiosis,Sheep,1
2006,BL,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2006,OW,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,2
2006,GR,Epidemics to be supervised,Q fever,Sheep,5
2006,LU,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2006,AG,Epidemics to be fought,Paratuberculosis,Cattle,1
2006,SG,Epidemics to be supervised,Q fever,Cattle,8
2006,VD,Epidemics to be fought,Paratuberculosis,Cattle,4
2006,AR,Epidemics to be supervised,Cryptosporidiosis,Cattle,1
2006,SO,Epidemics to be fought,European foulbrood of honey bees,Bees,45
2006,SZ,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,12
2006,SG,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2006,FR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2006,BE,Epidemics to be fought,Salmonellosis,Pig,1
2006,VD,Epidemics to be supervised,Campylobacteriosis,Dog,6
2006,LU,Epidemics to be supervised,Listeriosis,Sheep,1
2006,SG,Epidemics to be supervised,Malignant catarrhal fever,Cattle,2
2006,VS,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2006,GR,Epidemics to be supervised,Listeriosis,Goat,1
2006,FR,Epidemics to be supervised,Q fever,Cattle,16
2006,SG,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,2
2006,AG,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,AI,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2006,LU,Epidemics to be fought,American foulbrood of honey bees,Bees,10
2006,GR,Epidemics to be supervised,Q fever,Cattle,1
2006,SZ,Epidemics to be supervised,Blackleg,Cattle,1
2006,ZH,Epidemics to be fought,Salmonellosis,Other wild bird,1
2006,FR,Epidemics to be fought,Swine actinobacillosis,Pig,1
2006,SZ,Epidemics to be supervised,Q fever,Cattle,1
2006,AR,Epidemics to be fought,Leptospirosis,Cattle,1
2006,BE,Epidemics to be fought,European foulbrood of honey bees,Bees,168
2006,VD,Epidemics to be fought,Contagious equine metritis,Horse,4
2006,TI,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2006,BE,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,2
2006,VD,Epidemics to be fought,Avian infectious laryngotracheitis,Other wild bird,1
2006,FR,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2006,ZH,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,2
2006,VD,Epidemics to be supervised,Neosporosis,Cattle,1
2006,SO,Epidemics to be fought,Salmonellosis,Pigeon,1
2006,SG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2006,BE,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,1
2006,FR,Epidemics to be supervised,Neosporosis,Cattle,1
2006,BS,Epidemics to be supervised,Echinococcosis/hydatidosis,Fox,1
2006,BE,Epidemics to be fought,Paratuberculosis,Cattle,4
2006,ZH,Epidemics to be fought,Leptospirosis,Cattle,2
2006,JU,Epidemics to be fought,American foulbrood of honey bees,Bees,3
2006,ZH,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2006,OW,Epidemics to be supervised,Campylobacteriosis,Cattle,1
2006,AR,Epidemics to be fought,Swine actinobacillosis,Pig,1
2006,FR,Epidemics to be fought,European foulbrood of honey bees,Bees,10
2006,UR,Epidemics to be supervised,Malignant catarrhal fever,Cattle,3
2006,TI,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2006,LU,Epidemics to be supervised,Listeriosis,Cattle,1
2006,SZ,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2006,ZH,Epidemics to be fought,Salmonellosis,Cat,3
2006,NE,Epidemics to be fought,American foulbrood of honey bees,Bees,4
2006,AG,Epidemics to be fought,Salmonellosis,Dog,1
2006,AG,Epidemics to be supervised,Proliferative kidney disease,Fish,2
2006,ZG,Epidemics to be fought,European foulbrood of honey bees,Bees,1
2006,ZH,Epidemics to be supervised,Neosporosis,Cattle,1
2006,AG,Epidemics to be supervised,Listeriosis,Sheep,3
2006,AI,Epidemics to be supervised,Neosporosis,Cattle,1
2006,AR,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2006,BL,Epidemics to be fought,Salmonellosis,Lizard,1
2006,SG,Epidemics to be fought,Enzootic pneumonia of swine,Pig,3
2006,JU,Epidemics to be fought,Contagious equine metritis,Horse,1
2006,SG,Epidemics to be supervised,Listeriosis,Cattle,1
2006,SO,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2006,AG,Epidemics to be fought,Salmonellosis,Turtle,1
2006,SG,Epidemics to be supervised,Blackleg,Cattle,3
2006,BE,Epidemics to be eradicated,Viral haemorrhagic septicaemia,Fish,5
2006,ZH,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,10
2006,ZH,Epidemics to be fought,Avian infectious laryngotracheitis,Other wild bird,1
2006,ZH,Epidemics to be fought,Salmonellosis,Snake,6
2006,GR,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,33
2006,ZH,Epidemics to be fought,Salmonellosis,Cattle,1
2006,TG,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2006,GR,Epidemics to be fought,European foulbrood of honey bees,Bees,12
2006,AR,Epidemics to be supervised,Q fever,Goat,1
2006,JU,Epidemics to be supervised,Proliferative kidney disease,Fish,1
2006,ZH,Epidemics to be fought,Salmonellosis,Horse,1
2006,GL,Epidemics to be fought,Salmonellosis,Lizard,1
2006,BE,Epidemics to be supervised,Neosporosis,Cattle,2
2006,LU,Epidemics to be fought,European foulbrood of honey bees,Bees,16
2006,AG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2006,BE,Epidemics to be supervised,Listeriosis,Sheep,1
2006,SH,Epidemics to be fought,Salmonellosis,Cattle,1
2006,VS,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2006,VD,Epidemics to be fought,American foulbrood of honey bees,Bees,14
2006,FR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2006,TG,Epidemics to be supervised,Q fever,Cattle,1
2006,AI,Epidemics to be fought,Salmonellosis,Cattle,3
2006,LU,Epidemics to be fought,Salmonellosis,Dog,1
2006,BE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Other pet,1
2006,SH,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2006,SO,Epidemics to be fought,Salmonellosis,Cattle,11
2006,ZH,Epidemics to be fought,Salmonellosis,Turtle,1
2006,JU,Epidemics to be supervised,Neosporosis,Cattle,2
2006,FR,Epidemics to be supervised,Cryptosporidiosis,Cattle,21
2006,VD,Epidemics to be fought,Salmonellosis,Cat,2
2006,VD,Epidemics to be supervised,Toxoplasmosis,Goat,1
2006,ZH,Epidemics to be fought,Paratuberculosis,Cattle,1
2006,LU,Epidemics to be supervised,Neosporosis,Cattle,3
2006,JU,Epidemics to be supervised,Cryptosporidiosis,Cattle,5
2006,FR,Epidemics to be fought,Leptospirosis,Cattle,2
2006,GR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2006,SO,Epidemics to be fought,Salmonellosis,Dog,1
2006,ZH,Epidemics to be fought,Avian chlamydiosis,Parrot,2
2006,SG,Epidemics to be fought,Leptospirosis,Cattle,7
2006,VS,Epidemics to be fought,European foulbrood of honey bees,Bees,12
2006,VD,Epidemics to be supervised,Varrosis of honey bees,Bees,5
2006,GR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,18
2006,FR,Epidemics to be supervised,Maedi-visna,Sheep,1
2006,BE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,2
2006,NW,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2006,BE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,226
2006,FR,Epidemics to be fought,Salmonellosis,Lizard,1
2006,ZH,Epidemics to be supervised,Varrosis of honey bees,Bees,2
2006,NW,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,NE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2006,JU,Epidemics to be supervised,Blackleg,Cattle,1
2006,LU,Epidemics to be fought,Paratuberculosis,Cattle,3
2006,VD,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,JU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,8
2006,VD,Epidemics to be supervised,Q fever,Cattle,3
2006,SH,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2006,ZG,Epidemics to be supervised,Q fever,Cattle,1
2006,ZH,Epidemics to be fought,Salmonellosis,Lizard,5
2006,ZH,Epidemics to be supervised,Proliferative kidney disease,Fish,5
2006,SO,Epidemics to be supervised,Cryptosporidiosis,Cattle,3
2006,VS,Epidemics to be fought,Paratuberculosis,Cattle,1
2006,ZH,Epidemics to be supervised,Malignant catarrhal fever,Cattle,2
2006,LU,Epidemics to be supervised,Listeriosis,Goat,1
2006,VS,Epidemics to be supervised,Listeriosis,Goat,1
2006,FR,Epidemics to be fought,American foulbrood of honey bees,Bees,8
2006,BE,Epidemics to be fought,Infectious pancreatic necrosis,Fish,1
2006,LU,Epidemics to be supervised,Teschen disease,Pig,1
2006,VS,Epidemics to be supervised,Maedi-visna,Sheep,1
2006,BL,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,VS,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,5
2006,SG,Epidemics to be fought,Paratuberculosis,Cattle,1
2006,SG,Epidemics to be supervised,Tularemia,Monkey,1
2006,BE,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,11
2006,UR,Epidemics to be fought,Sheep mange,Sheep,1
2006,VD,Epidemics to be supervised,Proliferative kidney disease,Fish,5
2006,UR,Epidemics to be supervised,Q fever,Cattle,2
2006,FR,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
2006,ZH,Epidemics to be fought,Swine actinobacillosis,Pig,2
2006,SG,Epidemics to be supervised,Enzootic abortion of ewes,Cattle,2
2006,SG,Epidemics to be fought,European foulbrood of honey bees,Bees,17
2006,GR,Epidemics to be fought,American foulbrood of honey bees,Bees,32
2006,BE,Epidemics to be fought,Sheep mange,Sheep,4
2006,TI,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,3
2006,GR,Epidemics to be supervised,Listeriosis,Cattle,1
2006,NE,Epidemics to be supervised,Q fever,Cattle,1
2006,GR,Epidemics to be supervised,Listeriosis,Sheep,3
2006,AR,Epidemics to be fought,European foulbrood of honey bees,Bees,1
2006,GR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,9
2006,FR,Epidemics to be fought,Paratuberculosis,Cattle,5
2006,AG,Epidemics to be fought,Enzootic pneumonia of swine,Pig,3
2006,GR,Epidemics to be supervised,Blackleg,Cattle,2
2006,LU,Epidemics to be supervised,Cryptosporidiosis,Cattle,7
2006,ZH,Epidemics to be fought,American foulbrood of honey bees,Bees,3
2006,BE,Epidemics to be fought,American foulbrood of honey bees,Bees,3
2006,ZH,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,3
2006,VD,Epidemics to be eradicated,Viral haemorrhagic septicaemia,Fish,1
2006,BE,Epidemics to be fought,Avian chlamydiosis,Parrot,1
2006,VD,Epidemics to be fought,Salmonellosis,Cattle,1
2006,VD,Epidemics to be fought,Avian chlamydiosis,Other wild bird,1
2006,ZH,Epidemics to be supervised,Maedi-visna,Sheep,4
2006,ZH,Epidemics to be fought,Salmonellosis,Dog,1
2006,ZG,Epidemics to be supervised,Proliferative kidney disease,Fish,2
2006,SG,Epidemics to be supervised,Neosporosis,Cattle,3
2006,GR,Epidemics to be supervised,Enzootic abortion of ewes,Goat,15
2006,NW,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,7
2006,GR,Epidemics to be supervised,Malignant catarrhal fever,Cattle,7
2006,SG,Epidemics to be fought,Swine actinobacillosis,Pig,2
2006,SZ,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2006,SZ,Epidemics to be fought,Sheep mange,Sheep,1
2006,GE,Epidemics to be fought,Salmonellosis,Cat,1
2006,ZH,Epidemics to be fought,Warble infestation,Cattle,2
2006,BE,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2006,GL,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2006,GE,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
2006,OW,Epidemics to be supervised,Q fever,Goat,1
2006,LU,Epidemics to be fought,Salmonellosis,Cattle,2
2006,ZH,Epidemics to be supervised,Q fever,Sheep,1
2006,ZG,Epidemics to be supervised,Malignant catarrhal fever,Cattle,1
2006,ZH,Epidemics to be supervised,Cryptosporidiosis,Snake,1
2006,UR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2006,AG,Epidemics to be fought,European foulbrood of honey bees,Bees,6
2006,AR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,16
2006,VS,Epidemics to be fought,Salmonellosis,Sheep,1
