Year,Canton,Id Of Animal Category,Genetically Modified,Degree of severity 0,Degree of severity 1,Degree of severity 2,Degree of severity 3,Id Experiment Category,Id Of Disease Category,Id Of Institute,Id Of Legal Restriction,Number Of Animals Used For The First Time
2019,UR,animal_9,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,UR,animal_9,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2019,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2019,VD,animal_1,gm_1,4,0,0,0,experiment_1,disease_13,institute_1,legal_4,4
2019,VD,animal_1,gm_1,4,0,0,0,experiment_1,disease_14,institute_1,legal_4,4
2019,VD,animal_1,gm_0,4,0,0,0,experiment_1,disease_14,institute_1,legal_4,4
2019,VD,animal_1,gm_1,4,0,0,0,experiment_1,disease_14,institute_1,legal_4,4
2019,VD,animal_1,gm_1,4,0,0,0,experiment_1,disease_14,institute_1,legal_4,4
2019,VS,animal_16,gm_0,2,0,0,0,experiment_3,disease_2,institute_1,legal_4,2
2019,VS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_18,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2019,VS,animal_18,gm_0,0,51,0,0,experiment_6,disease_3,institute_1,legal_4,51
2019,VS,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2019,VS,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2019,VS,animal_5,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_5,gm_0,0,4,0,0,experiment_1,disease_3,institute_7,legal_4,4
2019,VS,animal_5,gm_0,0,9,0,0,experiment_6,disease_3,institute_1,legal_4,9
2019,VS,animal_5,gm_0,0,9,0,0,experiment_6,disease_3,institute_1,legal_4,9
2019,VS,animal_5,gm_0,25,0,0,0,experiment_6,disease_3,institute_1,legal_1,25
2019,VS,animal_5,gm_0,578,0,0,0,experiment_1,disease_3,institute_7,legal_4,545
2019,VS,animal_5,gm_0,8,35,0,0,experiment_1,disease_3,institute_7,legal_4,28
2019,VS,animal_6,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_6,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_7,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_7,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_8,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_9,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,VS,animal_9,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,VS,animal_9,gm_0,3,0,0,0,experiment_1,disease_2,institute_1,legal_4,3
2019,VS,animal_9,gm_0,30,0,0,0,experiment_1,disease_2,institute_1,legal_4,30
2019,ZG,animal_1,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_1,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2019,ZG,animal_10,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_10,gm_0,0,25,0,0,experiment_6,disease_3,institute_2,legal_4,25
2019,ZG,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_11,gm_0,1,0,0,0,experiment_4,disease_3,institute_2,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2019,ZG,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2019,ZG,animal_12,gm_0,0,2,0,0,experiment_1,disease_2,institute_1,legal_1,2
2019,ZG,animal_12,gm_0,10,0,0,0,experiment_4,disease_3,institute_7,legal_4,10
2019,ZG,animal_12,gm_0,16,0,0,0,experiment_6,disease_3,institute_2,legal_1,16
2019,ZG,animal_12,gm_0,42,0,0,0,experiment_4,disease_3,institute_1,legal_4,39
2019,ZG,animal_12,gm_0,43,0,0,0,experiment_6,disease_2,institute_2,legal_4,27
2019,ZG,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_13,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_13,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_13,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_13,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_13,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_14,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2019,ZG,animal_14,gm_0,10,0,0,0,experiment_1,disease_2,institute_1,legal_4,10
2019,ZG,animal_15,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2019,ZG,animal_16,gm_0,0,1,0,0,experiment_2,disease_2,institute_1,legal_4,0
2019,ZG,animal_16,gm_0,0,4,0,0,experiment_6,disease_2,institute_4,legal_4,4
2019,ZG,animal_16,gm_0,1,0,0,0,experiment_3,disease_2,institute_1,legal_4,1
2019,ZG,animal_17,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_18,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_4,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_6,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_6,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_2,disease_2,institute_7,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2019,ZG,animal_7,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2019,ZG,animal_7,gm_0,5,0,0,0,experiment_4,disease_3,institute_7,legal_4,5
2019,ZG,animal_7,gm_0,7,0,0,0,experiment_6,disease_2,institute_7,legal_4,7
2019,ZG,animal_8,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_2,disease_2,institute_4,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_2,disease_2,institute_4,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2019,ZG,animal_9,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2019,ZG,animal_9,gm_0,1,0,0,0,experiment_1,disease_2,institute_1,legal_4,1
2019,ZG,animal_9,gm_0,12,0,0,0,experiment_6,disease_2,institute_7,legal_4,12
2019,ZG,animal_9,gm_0,3,0,0,0,experiment_1,disease_2,institute_1,legal_4,3
2019,ZG,animal_9,gm_0,3,0,0,0,experiment_4,disease_3,institute_7,legal_4,3
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2019,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
